JPN,M69_M70,0
JPN,M71,0
JPN,M72,23603
JPN,M73,69872
JPN,M74_M75,292932
JPN,N,59174
JPN,O84,555210
JPN,P85,187352
JPN,Q,509792
JPN,R_S,226333
JPN,T,38975
JPN,U,0
KOR,A01,47354
KOR,A02,3392
KOR,A03,5245
KOR,B,4302
KOR,C10-C12,103673
KOR,C13-C15,80988
KOR,C16,5953
KOR,C17,20549
KOR,C18,10292
KOR,C19,132849
KOR,C20,200888
KOR,C21,38437
KOR,C22,22422
KOR,C23,16180
KOR,C24,149667
KOR,C25,94002
KOR,C26,312095
KOR,C27,81462
KOR,C28,114490
KOR,C29,148282
KOR,C30,106736
KOR,C31_C32,21108
KOR,C33,0
KOR,D35,104006
KOR,E36,19275
KOR,E37-E39,20159
KOR,F,189724
KOR,G45,11938
KOR,G46,79111
KOR,G47,102405
KOR,H49,65024
KOR,H50,12937
KOR,H51,13907
KOR,H52,37774
KOR,H53,5157
KOR,I,69508
KOR,J58,24435
KOR,J59_J60,52782
KOR,J61,15003
KOR,J62_J63,21456
KOR,K64,95311
KOR,K65,25557
KOR,K66,17327
KOR,L68,126620
KOR,M69_M70,18374
KOR,M71,30644
KOR,M72,42942
KOR,M73,2313
KOR,M74_M75,19139
KOR,N,50389
KOR,O84,132526
KOR,P85,99774
KOR,Q,106533
KOR,R_S,71442
KOR,T,0
KOR,U,0
LTU,A01,3466
LTU,A02,468
LTU,A03,64
LTU,B,301
LTU,C10-C12,5760
LTU,C13-C15,1160
LTU,C16,1387
LTU,C17,528
LTU,C18,324
LTU,C19,8338
LTU,C20,2781
LTU,C21,186
LTU,C22,1153
LTU,C23,758
LTU,C24,148
LTU,C25,895
LTU,C26,302
LTU,C27,426
LTU,C28,555
LTU,C29,290
LTU,C30,234
LTU,C31_C32,2268
LTU,C33,653
LTU,D35,2661
LTU,E36,215
LTU,E37-E39,589
LTU,F,5970
LTU,G45,1226
LTU,G46,5551
LTU,G47,4307
LTU,H49,5984
LTU,H50,238
LTU,H51,193
LTU,H52,3327
LTU,H53,165
LTU,I,911
LTU,J58,234
LTU,J59_J60,192
LTU,J61,955
LTU,J62_J63,828
LTU,K64,1091
LTU,K65,329
LTU,K66,105
LTU,L68,3887
LTU,M69_M70,1181
LTU,M71,514
LTU,M72,94
LTU,M73,544
LTU,M74_M75,175
LTU,N,1627
LTU,O84,3699
LTU,P85,2485
LTU,Q,2232
LTU,R_S,1673
LTU,T,39
LTU,U,0
LUX,A01,587
LUX,A02,30
LUX,A03,0
LUX,B,91
LUX,C10-C12,1092
LUX,C13-C15,757
LUX,C16,254
LUX,C17,119
LUX,C18,98
LUX,C19,0
LUX,C20,505
LUX,C21,792
LUX,C22,1007
LUX,C23,1393
LUX,C24,2484
LUX,C25,1432
LUX,C26,203
LUX,C27,229
LUX,C28,591
LUX,C29,160
LUX,C30,26
LUX,C31_C32,151
LUX,C33,168
LUX,D35,1507
LUX,E36,126
LUX,E37-E39,510
LUX,F,8053
LUX,G45,746
LUX,G46,9126
LUX,G47,9581
LUX,H49,2559
LUX,H50,143
LUX,H51,397
LUX,H52,3047
LUX,H53,3047
LUX,I,2147
LUX,J58,524
LUX,J59_J60,270
LUX,J61,5376
LUX,J62_J63,10196
LUX,K64,68044
LUX,K65,4463
LUX,K66,31940
LUX,L68,6397
LUX,M69_M70,5482
LUX,M71,1133
LUX,M72,578
LUX,M73,793
LUX,M74_M75,409
LUX,N,9400
LUX,O84,4615
LUX,P85,2824
LUX,Q,4524
LUX,R_S,1646
LUX,T,198
LUX,U,0
LVA,A01,1805
LVA,A02,1248
LVA,A03,79
LVA,B,354
LVA,C10-C12,2602
LVA,C13-C15,476
LVA,C16,2687
LVA,C17,186
LVA,C18,304
LVA,C19,8
LVA,C20,309
LVA,C21,230
LVA,C22,301
LVA,C23,725
LVA,C24,482
LVA,C25,821
LVA,C26,258
LVA,C27,269
LVA,C28,256
LVA,C29,175
LVA,C30,129
LVA,C31_C32,434
LVA,C33,444
LVA,D35,3729
LVA,E36,94
LVA,E37-E39,374
LVA,F,7357
LVA,G45,709
LVA,G46,4154
LVA,G47,2514
LVA,H49,3461
LVA,H50,179
LVA,H51,562
LVA,H52,4174
LVA,H53,192
LVA,I,1034
LVA,J58,163
LVA,J59_J60,186
LVA,J61,1056
LVA,J62_J63,1068
LVA,K64,1744
LVA,K65,301
LVA,K66,212
LVA,L68,4951
LVA,M69_M70,826
LVA,M71,431
LVA,M72,196
LVA,M73,724
LVA,M74_M75,203
LVA,N,1847
LVA,O84,2996
LVA,P85,1793
LVA,Q,1335
LVA,R_S,1538
LVA,T,43
LVA,U,0
MEX,A01,61335
MEX,A02,1578
MEX,A03,2047
MEX,B,110285
MEX,C10-C12,160761
MEX,C13-C15,23559
MEX,C16,4968
MEX,C17,13902
MEX,C18,4117
MEX,C19,71586
MEX,C20,56051
MEX,C21,11448
MEX,C22,23500
MEX,C23,20335
MEX,C24,38291
MEX,C25,22911
MEX,C26,61781
MEX,C27,25855
MEX,C28,22960
MEX,C29,136135
MEX,C30,7388
MEX,C31_C32,25055
MEX,C33,2578
MEX,D35,32662
MEX,E36,7167
MEX,E37-E39,588
MEX,F,166181
MEX,G45,18716
MEX,G46,131601
MEX,G47,115776
MEX,H49,107892
MEX,H50,1702
MEX,H51,8634
MEX,H52,11694
MEX,H53,2699
MEX,I,40410
MEX,J58,2328
MEX,J59_J60,5556
MEX,J61,36102
MEX,J62_J63,972
MEX,K64,50658
MEX,K65,11633
MEX,K66,4216
MEX,L68,0
MEX,M69_M70,24142
MEX,M71,5228
MEX,M72,8145
MEX,M73,0
MEX,M74_M75,1960
MEX,N,212022
MEX,O84,78335
MEX,P85,59975
MEX,Q,41579
MEX,R_S,27371
MEX,T,6071
MEX,U,49
MLT,A01,187
MLT,A02,0
MLT,A03,158
MLT,B,54
MLT,C10-C12,551
MLT,C13-C15,49
MLT,C16,9
MLT,C17,31
MLT,C18,192
MLT,C19,229
MLT,C20,25
MLT,C21,89
MLT,C22,167
MLT,C23,124
MLT,C24,2
MLT,C25,123
MLT,C26,85
MLT,C27,135
MLT,C28,409
MLT,C29,135
MLT,C30,67
MLT,C31_C32,334
MLT,C33,189
MLT,D35,886
MLT,E36,44
MLT,E37-E39,155
MLT,F,1160
MLT,G45,144
MLT,G46,780
MLT,G47,715
MLT,H49,244
MLT,H50,310
MLT,H51,224
MLT,H52,898
MLT,H53,898
MLT,I,1253
MLT,J58,46
MLT,J59_J60,72
MLT,J61,554
MLT,J62_J63,668
MLT,K64,7177
MLT,K65,250
MLT,K66,209
MLT,L68,695
MLT,M69_M70,668
MLT,M71,170
MLT,M72,7
MLT,M73,498
MLT,M74_M75,87
MLT,N,929
MLT,O84,904
MLT,P85,693
MLT,Q,941
MLT,R_S,3258
MLT,T,28
MLT,U,0
NLD,A01,38372
NLD,A02,341
NLD,A03,634
NLD,B,27849
NLD,C10-C12,84946
NLD,C13-C15,4504
NLD,C16,3127
NLD,C17,7950
NLD,C18,5423
NLD,C19,44252
NLD,C20,60987
NLD,C21,8032
NLD,C22,10596
NLD,C23,6676
NLD,C24,10382
NLD,C25,24078
NLD,C26,36761
NLD,C27,7525
NLD,C28,33092
NLD,C29,8986
NLD,C30,9274
NLD,C31_C32,12471
NLD,C33,11870
NLD,D35,23080
NLD,E36,2152
NLD,E37-E39,9451
NLD,F,107930
NLD,G45,20940
NLD,G46,115386
NLD,G47,47757
NLD,H49,37905
NLD,H50,10619
NLD,H51,13524
NLD,H52,26449
NLD,H53,7004
NLD,I,28559
NLD,J58,7284
NLD,J59_J60,5833
NLD,J61,21183
NLD,J62_J63,35276
NLD,K64,68726
NLD,K65,23843
NLD,K66,8190
NLD,L68,98854
NLD,M69_M70,78463
NLD,M71,19866
NLD,M72,6127
NLD,M73,10649
NLD,M74_M75,8678
NLD,N,71452
NLD,O84,98676
NLD,P85,51861
NLD,Q,108965
NLD,R_S,38370
NLD,T,0
NLD,U,0
NOR,A01,5589
NOR,A02,1203
NOR,A03,10521
NOR,B,125139
NOR,C10-C12,29507
NOR,C13-C15,1086
NOR,C16,4169
NOR,C17,1737
NOR,C18,1687
NOR,C19,13449
NOR,C20,7284
NOR,C21,1663
NOR,C22,1951
NOR,C23,4883
NOR,C24,9224
NOR,C25,8149
NOR,C26,4072
NOR,C27,3773
NOR,C28,15735
NOR,C29,1294
NOR,C30,12913
NOR,C31_C32,2344
NOR,C33,7707
NOR,D35,11810
NOR,E36,1111
NOR,E37-E39,5816
NOR,F,76127
NOR,G45,11146
NOR,G46,30321
NOR,G47,22350
NOR,H49,16008
NOR,H50,23986
NOR,H51,5112
NOR,H52,14412
NOR,H53,2595
NOR,I,12628
NOR,J58,7505
NOR,J59_J60,3382
NOR,J61,11105
NOR,J62_J63,13629
NOR,K64,25189
NOR,K65,5477
NOR,K66,3923
NOR,L68,47457
NOR,M69_M70,9364
NOR,M71,20648
NOR,M72,2581
NOR,M73,3568
NOR,M74_M75,2561
NOR,N,25152
NOR,O84,43342
NOR,P85,27129
NOR,Q,57956
NOR,R_S,16523
NOR,T,86
NOR,U,0
POL,A01,33346
POL,A02,3352
POL,A03,167
POL,B,16637
POL,C10-C12,74440
POL,C13-C15,8461
POL,C16,11059
POL,C17,10549
POL,C18,4598
POL,C19,35363
POL,C20,21265
POL,C21,4437
POL,C22,23780
POL,C23,16311
POL,C24,16082
POL,C25,29583
POL,C26,12541
POL,C27,15771
POL,C28,14287
POL,C29,37199
POL,C30,6723
POL,C31_C32,14426
POL,C33,10289
POL,D35,35748
POL,E36,2322
POL,E37-E39,8683
POL,F,99200
POL,G45,27449
POL,G46,65246
POL,G47,53459
POL,H49,44401
POL,H50,1045
POL,H51,1883
POL,H52,20382
POL,H53,3410
POL,I,13563
POL,J58,4604
POL,J59_J60,5234
POL,J61,15579
POL,J62_J63,12103
POL,K64,25764
POL,K65,8344
POL,K66,4867
POL,L68,43277
POL,M69_M70,16361
POL,M71,10667
POL,M72,4181
POL,M73,11816
POL,M74_M75,3735
POL,N,19768
POL,O84,35876
POL,P85,30573
POL,Q,34232
POL,R_S,20177
POL,T,831
POL,U,0
PRT,A01,8366
PRT,A02,1556
PRT,A03,732
PRT,B,1550
PRT,C10-C12,21617
PRT,C13-C15,12907
PRT,C16,3776
PRT,C17,5024
PRT,C18,1282
PRT,C19,12771
PRT,C20,6257
PRT,C21,1523
PRT,C22,4643
PRT,C23,4782
PRT,C24,3430
PRT,C25,7084
PRT,C26,2151
PRT,C27,3317
PRT,C28,3106
PRT,C29,8660
PRT,C30,616
PRT,C31_C32,3122
PRT,C33,2180
PRT,D35,19061
PRT,E36,1921
PRT,E37-E39,3415
PRT,F,24489
PRT,G45,5465
PRT,G46,24433
PRT,G47,17616
PRT,H49,9538
PRT,H50,626
PRT,H51,5092
PRT,H52,7498
PRT,H53,1248
PRT,I,18030
PRT,J58,1235
PRT,J59_J60,1725
PRT,J61,7861
PRT,J62_J63,4394
PRT,K64,13075
PRT,K65,4748
PRT,K66,1759
PRT,L68,27385
PRT,M69_M70,8018
PRT,M71,2978
PRT,M72,991
PRT,M73,2084
PRT,M74_M75,1032
PRT,N,10827
PRT,O84,22351
PRT,P85,14588
PRT,Q,20814
PRT,R_S,7982
PRT,T,1549
PRT,U,0
ROU,A01,18590
ROU,A02,1891
ROU,A03,149
ROU,B,4870
ROU,C10-C12,25253
ROU,C13-C15,8523
ROU,C16,4622
ROU,C17,1116
ROU,C18,1332
ROU,C19,9926
ROU,C20,3798
ROU,C21,874
ROU,C22,5237
ROU,C23,3852
ROU,C24,6633
ROU,C25,5720
ROU,C26,3195
ROU,C27,5579
ROU,C28,4565
ROU,C29,15354
ROU,C30,2381
ROU,C31_C32,3479
ROU,C33,3351
ROU,D35,19186
ROU,E36,1069
ROU,E37-E39,3571
ROU,F,38409
ROU,G45,4620
ROU,G46,22188
ROU,G47,15096
ROU,H49,23661
ROU,H50,1991
ROU,H51,1165
ROU,H52,5843
ROU,H53,991
ROU,I,6762
ROU,J58,1326
ROU,J59_J60,1424
ROU,J61,6013
ROU,J62_J63,10013
ROU,K64,6826
ROU,K65,1103
ROU,K66,1557
ROU,L68,20392
ROU,M69_M70,8230
ROU,M71,4718
ROU,M72,1286
ROU,M73,2704
ROU,M74_M75,2703
ROU,N,8418
ROU,O84,9415
ROU,P85,9569
ROU,Q,9151
ROU,R_S,8584
ROU,T,0
ROU,U,0
RUS,A01,111861
RUS,A02,0
RUS,A03,0
RUS,B,260624
RUS,C10-C12,135443
RUS,C13-C15,11983
RUS,C16,13134
RUS,C17,27453
RUS,C18,0
RUS,C19,195341
RUS,C20,62431
RUS,C21,0
RUS,C22,23788
RUS,C23,34245
RUS,C24,143682
RUS,C25,0
RUS,C26,39793
RUS,C27,0
RUS,C28,55497
RUS,C29,76314
RUS,C30,0
RUS,C31_C32,15761
RUS,C33,0
RUS,D35,165266
RUS,E36,0
RUS,E37-E39,0
RUS,F,246229
RUS,G45,44654
RUS,G46,328855
RUS,G47,160416
RUS,H49,141793
RUS,H50,3454
RUS,H51,20177
RUS,H52,59311
RUS,H53,0
RUS,I,29395
RUS,J58,0
RUS,J59_J60,0
RUS,J61,54579
RUS,J62_J63,0
RUS,K64,113906
RUS,K65,0
RUS,K66,0
RUS,L68,129405
RUS,M69_M70,0
RUS,M71,0
RUS,M72,0
RUS,M73,0
RUS,M74_M75,0
RUS,N,219059
RUS,O84,211472
RUS,P85,75824
RUS,Q,116746
RUS,R_S,53187
RUS,T,0
RUS,U,0
SVK,A01,5660
SVK,A02,1612
SVK,A03,45
SVK,B,703
SVK,C10-C12,5080
SVK,C13-C15,2014
SVK,C16,2096
SVK,C17,1632
SVK,C18,588
SVK,C19,5124
SVK,C20,2541
SVK,C21,283
SVK,C22,5318
SVK,C23,2041
SVK,C24,5429
SVK,C25,7373
SVK,C26,7799
SVK,C27,4389
SVK,C28,5277
SVK,C29,28043
SVK,C30,513
SVK,C31_C32,1948
SVK,C33,1984
SVK,D35,13029
SVK,E36,703
SVK,E37-E39,807
SVK,F,16212
SVK,G45,2452
SVK,G46,10914
SVK,G47,10666
SVK,H49,7149
SVK,H50,55
SVK,H51,196
SVK,H52,5198
SVK,H53,823
SVK,I,2478
SVK,J58,621
SVK,J59_J60,558
SVK,J61,2564
SVK,J62_J63,3623
SVK,K64,4263
SVK,K65,1467
SVK,K66,1140
SVK,L68,9899
SVK,M69_M70,4061
SVK,M71,2109
SVK,M72,346
SVK,M73,1380
SVK,M74_M75,1802
SVK,N,4447
SVK,O84,8112
SVK,P85,4580
SVK,Q,5304
SVK,R_S,4842
SVK,T,0
SVK,U,0
SVN,A01,1750
SVN,A02,497
SVN,A03,17
SVN,B,369
SVN,C10-C12,2447
SVN,C13-C15,968
SVN,C16,991
SVN,C17,966
SVN,C18,531
SVN,C19,4
SVN,C20,1923
SVN,C21,2605
SVN,C22,1981
SVN,C23,1041
SVN,C24,2053
SVN,C25,4052
SVN,C26,810
SVN,C27,2888
SVN,C28,1842
SVN,C29,3490
SVN,C30,95
SVN,C31_C32,902
SVN,C33,896
SVN,D35,2672
SVN,E36,511
SVN,E37-E39,939
SVN,F,7354
SVN,G45,1202
SVN,G46,4573
SVN,G47,3889
SVN,H49,3932
SVN,H50,168
SVN,H51,277
SVN,H52,1945
SVN,H53,391
SVN,I,2085
SVN,J58,356
SVN,J59_J60,431
SVN,J61,1677
SVN,J62_J63,1349
SVN,K64,2071
SVN,K65,997
SVN,K66,192
SVN,L68,3486
SVN,M69_M70,1804
SVN,M71,1962
SVN,M72,752
SVN,M73,572
SVN,M74_M75,687
SVN,N,2131
SVN,O84,3840
SVN,P85,3118
SVN,Q,3503
SVN,R_S,2216
SVN,T,37
SVN,U,0
SWE,A01,7816
SWE,A02,6165
SWE,A03,265
SWE,B,5871
SWE,C10-C12,23193
SWE,C13-C15,1582
SWE,C16,11172
SWE,C17,18049
SWE,C18,3034
SWE,C19,15976
SWE,C20,11395
SWE,C21,10779
SWE,C22,6013
SWE,C23,6290
SWE,C24,18187
SWE,C25,18283
SWE,C26,20817
SWE,C27,9331
SWE,C28,26309
SWE,C29,33018
SWE,C30,5978
SWE,C31_C32,6954
SWE,C33,3823
SWE,D35,19589
SWE,E36,2916
SWE,E37-E39,6240
SWE,F,66041
SWE,G45,12570
SWE,G46,46036
SWE,G47,30448
SWE,H49,28331
SWE,H50,4728
SWE,H51,3939
SWE,H52,38051
SWE,H53,0
SWE,I,19885
SWE,J58,9687
SWE,J59_J60,6815
SWE,J61,16883
SWE,J62_J63,25933
SWE,K64,23271
SWE,K65,8161
SWE,K66,2108
SWE,L68,81661
SWE,M69_M70,21807
SWE,M71,18233
SWE,M72,15958
SWE,M73,8251
SWE,M74_M75,6163
SWE,N,32339
SWE,O84,43686
SWE,P85,41435
SWE,Q,78261
SWE,R_S,28198
SWE,T,262
SWE,U,0
TUR,A01,87422
TUR,A02,1818
TUR,A03,1383
TUR,B,20004
TUR,C10-C12,99319
TUR,C13-C15,129977
TUR,C16,5565
TUR,C17,10946
TUR,C18,8303
TUR,C19,20068
TUR,C20,35354
TUR,C21,0
TUR,C22,18224
TUR,C23,22706
TUR,C24,31911
TUR,C25,15063
TUR,C26,11375
TUR,C27,11774
TUR,C28,24802
TUR,C29,22696
TUR,C30,2688
TUR,C31_C32,15926
TUR,C33,0
TUR,D35,41243
TUR,E36,6080
TUR,E37-E39,1159
TUR,F,84387
TUR,G45,30139
TUR,G46,62814
TUR,G47,67336
TUR,H49,129815
TUR,H50,12785
TUR,H51,11871
TUR,H52,33023
TUR,H53,0
TUR,I,46282
TUR,J58,0
TUR,J59_J60,0
TUR,J61,24364
TUR,J62_J63,2741
TUR,K64,35255
TUR,K65,1929
TUR,K66,1766
TUR,L68,93378
TUR,M69_M70,0
TUR,M71,0
TUR,M72,32
TUR,M73,0
TUR,M74_M75,41473
TUR,N,29095
TUR,O84,57402
TUR,P85,37480
TUR,Q,24040
TUR,R_S,19637
TUR,T,1577
TUR,U,0
TWN,A01,16610
TWN,A02,86
TWN,A03,3544
TWN,B,1011
TWN,C10-C12,27697
TWN,C13-C15,18352
TWN,C16,1444
TWN,C17,7357
TWN,C18,3586
TWN,C19,46851
TWN,C20,92946
TWN,C21,3674
TWN,C22,18168
TWN,C23,13359
TWN,C24,64772
TWN,C25,29138
TWN,C26,206935
TWN,C27,17803
TWN,C28,33885
TWN,C29,17888
TWN,C30,12503
TWN,C31_C32,2525
TWN,C33,12797
TWN,D35,27019
TWN,E36,1480
TWN,E37-E39,5610
TWN,F,48114
TWN,G45,2968
TWN,G46,73255
TWN,G47,48011
TWN,H49,13198
TWN,H50,7220
TWN,H51,9828
TWN,H52,6846
TWN,H53,2296
TWN,I,25429
TWN,J58,4686
TWN,J59_J60,4907
TWN,J61,12769
TWN,J62_J63,7098
TWN,K64,30283
TWN,K65,14768
TWN,K66,5696
TWN,L68,55500
TWN,M69_M70,1229
TWN,M71,2370
TWN,M72,9003
TWN,M73,4208
TWN,M74_M75,2853
TWN,N,11051
TWN,O84,48617
TWN,P85,27917
TWN,Q,24900
TWN,R_S,25078
TWN,T,3491
TWN,U,0
USA,A01,435775
USA,A02,32935
USA,A03,20113
USA,B,666539
USA,C10-C12,970304
USA,C13-C15,94332
USA,C16,97836
USA,C17,193923
USA,C18,85560
USA,C19,818280
USA,C20,596835
USA,C21,213311
USA,C22,231153
USA,C23,116433
USA,C24,281905
USA,C25,379052
USA,C26,387091
USA,C27,125596
USA,C28,405048
USA,C29,596080
USA,C30,346170
USA,C31_C32,239154
USA,C33,37816
USA,D35,403976
USA,E36,13802
USA,E37-E39,91793
USA,F,1204025
USA,G45,375042
USA,G46,1576810
USA,G47,1298063
USA,H49,511083
USA,H50,62990
USA,H51,188758
USA,H52,195844
USA,H53,110307
USA,I,892676
USA,J58,330514
USA,J59_J60,323221
USA,J61,649529
USA,J62_J63,560922
USA,K64,704716
USA,K65,997901
USA,K66,479064
USA,L68,2777993
USA,M69_M70,1136264
USA,M71,446135
USA,M72,240374
USA,M73,242036
USA,M74_M75,78998
USA,N,1086782
USA,O84,3438163
USA,P85,319912
USA,Q,2087106
USA,R_S,754171
USA,T,20813
USA,U,0
ROW,A01,1304358
ROW,A02,98346
ROW,A03,129218
ROW,B,2636966
ROW,C10-C12,946032
ROW,C13-C15,567850
ROW,C16,168323
ROW,C17,112729
ROW,C18,54310
ROW,C19,469595
ROW,C20,620024
ROW,C21,135546
ROW,C22,247031
ROW,C23,374925
ROW,C24,771104
ROW,C25,288977
ROW,C26,634629
ROW,C27,429467
ROW,C28,493037
ROW,C29,601211
ROW,C30,160784
ROW,C31_C32,143166
ROW,C33,3744
ROW,D35,2007282
ROW,E36,118859
ROW,E37-E39,67510
ROW,F,2425238
ROW,G45,90010
ROW,G46,1258149
ROW,G47,607243
ROW,H49,869800
ROW,H50,128431
ROW,H51,108656
ROW,H52,192669
ROW,H53,27029
ROW,I,540821
ROW,J58,6688
ROW,J59_J60,18321
ROW,J61,382309
ROW,J62_J63,195640
ROW,K64,771157
ROW,K65,125609
ROW,K66,2725
ROW,L68,694421
ROW,M69_M70,466203
ROW,M71,79388
ROW,M72,86487
ROW,M73,0
ROW,M74_M75,193036
ROW,N,285512
ROW,O84,855306
ROW,P85,625260
ROW,Q,511800
ROW,R_S,457353
ROW,T,19919
ROW,U,32
