,,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
NLD,C13-C15,2.786857833,61.1487082,127.4051267,3.020286941,1.290197387,7.633481799,16.00410302,8.879781259,6.028065311,9.674523492,664.6076829,15.44710455,91.60189758,3.443588334,14.35250239,141.0432048,357.9036412,42.86891284,4.841938782,7.216968631,0.264515456,1.202769274,16.92054227,210.0262679,9.17879559,2.605575402,7.631183307,13.03205978,5.238454046,1.020165987,0.515196663,100.4369103,17.9141471,79.0589773,33.67332248,5.443184622,407.5138076,8.291825698,5.114474311,45.76944614,45.7339868,2.153691522,20.32725667,177.0383152
NLD,C16,0.795001133,2.205945552,9.85268025,0.180539775,0.724473796,0.631734545,2.41397492,2.125933819,0.151941214,0.966627606,38.28526277,2.250960828,4.842757377,0.097964994,0.885070323,9.502460666,8.657249665,0.913128379,0.107628859,0.553309341,0.123453021,0.523893947,0.857577322,6.972723849,0.987883837,0.288971592,0.22614156,0.335834781,0.143380873,0.290496269,0.058174203,324.9984683,1.045028048,1.936817544,1.654220334,0.611596933,3.125275253,0.387807402,0.155115204,1.92814612,1.301870143,0.836636673,3.078173033,1.92324046
NLD,C17,8.785716392,6.773415283,29.03238878,0.202078429,2.339490027,4.308397255,5.073686205,2.794380196,0.719954629,4.401917782,78.83922694,7.112168413,33.60700279,0.536290745,20.26053858,50.82603069,51.30620889,7.038133456,0.491498341,3.867146159,0.113163212,0.315274953,2.910841181,37.76651366,8.936076465,1.744887311,5.107361104,2.950089147,1.325379757,0.448533067,0.413883744,742.5349536,11.03713494,10.27887861,5.521982007,0.682716119,6.270437369,3.110349118,1.135369184,33.3789997,1.855047058,0.456442666,9.503981699,20.0837433
NLD,C18,1.759037163,1.383548213,8.367821605,0.148711242,3.102221695,0.470192197,1.797515792,1.154126154,0.08339532,0.975721605,13.22636007,0.905950297,4.633406188,0.094406058,1.583355464,8.208189308,6.961345444,1.63276474,0.142058485,0.593720194,0.079316788,0.147172653,4.812823829,4.733833774,0.942879681,0.376720101,0.408776409,7.674019353,0.128918013,0.194306913,0.066111228,781.6347109,1.659379167,1.679706449,0.695619187,0.533794481,0.691161276,0.418778223,0.125770699,3.122434803,0.365927115,0.590886825,3.586071241,-0.000218784
NLD,C19,0.947502745,3.1416778,1040.868797,1.000201424,64.80481324,139.8084642,27.02969885,5.37369984,9.675423346,1.249546031,3501.7215,103.8764409,64.56702242,0.391244045,100.5290898,378.217749,343.4466052,23.59256813,0.543293805,1.692927005,0.248109306,1.106329883,2.325341055,31.23084592,1.966294832,10.98874127,1.186593067,27.16983014,0.251537909,156.8210871,0.959230427,1288.136148,46.7704792,4.313655598,18.55982122,2.578868277,6.819169387,0.47014838,1.244748824,71.58346279,22.55157173,6.636520103,435.5133535,1463.930203
NLD,C20,21.96499365,26.08290216,163.2695435,3.779907885,14.83919921,5.262104401,63.79493298,26.73509624,4.621093383,18.8817738,733.0697525,21.03688545,87.68086487,1.15172206,21.12646183,202.3769452,277.6414151,65.5958286,2.29030394,13.28935273,1.76444327,13.38678104,62.55371782,126.7267812,7.878934469,6.817706472,16.59613068,7.529026652,3.602973166,8.233616599,0.725028196,393.1343869,36.45885547,67.2954522,20.9710772,13.65172077,59.44461373,9.547253688,15.17731993,39.19223891,40.10484268,2.895988731,91.08103662,355.974612
NLD,C21,74.43977562,28.0068632,30.73140446,16.80692339,52.10932488,24.45808326,7.972478438,53.62476995,5.200615328,36.5886719,697.2555636,23.94271694,173.6137383,2.722385117,27.23767343,308.2937651,303.4626398,80.06221827,9.648034752,24.3098016,7.09511107,1.424120009,16.51434707,134.6796571,2.734955122,3.839533696,13.17369357,3.978709999,4.765488621,24.66694764,1.278180793,316.3546534,24.07476546,111.450141,48.857299,54.78577505,3.580303727,36.37472599,7.526105368,54.10725929,1.453739716,7.837340174,159.6662884,807.2715628
NLD,C22,19.16021992,14.01351538,73.21386256,1.669735809,8.88093362,10.3685866,9.336585191,21.37304984,1.056186429,2.831495797,302.3435234,12.37131668,12.69512353,1.008300334,11.27198557,63.69766393,111.8508859,4.035381151,0.507511038,3.383149913,1.982301173,3.486343355,13.46567111,46.60584277,8.355671393,2.456229096,4.76096311,6.707419228,1.589250824,3.860741504,0.406179066,373.342976,11.46618385,30.36324867,7.270129865,5.123325543,8.27394248,2.179921554,2.670427327,21.44174302,11.18997616,2.370396692,38.81528925,130.0988088
NLD,C23,1.112826331,6.959322479,18.9819029,0.472366137,1.024173262,1.21054916,4.70147903,4.9022552,1.182574145,3.0302779,67.91857597,7.224365759,6.926854717,0.563447621,2.06807055,22.22425284,18.06878763,1.661140912,0.450878982,1.097902982,0.316888388,0.355004076,2.3507577,9.901262457,2.108306678,0.774530237,1.712256999,0.798623145,0.659102626,1.995197338,0.102060985,265.8703666,2.16391804,5.099071872,3.461193399,1.591436182,3.972730393,0.61205717,0.719158973,5.884648259,0.820617766,1.77886925,8.258396604,10.17830072
NLD,C24,3.268616514,5.502501437,19.04497478,1.533701038,2.828383768,2.363143411,4.914558422,14.55753378,0.279863057,4.165974002,70.75264941,5.249211864,8.290411031,0.30536901,1.887666269,19.43070925,77.21270009,1.725914379,0.456232228,2.421261183,0.819009274,1.941553848,4.623544232,9.373567613,1.656567676,6.57358138,2.239817083,1.661476816,0.331660169,2.843457847,0.160867575,205.0729353,3.868931546,11.17396369,2.044444777,3.093446463,15.62098065,1.545697813,0.737061345,6.899968175,5.69815437,3.441349568,17.52889047,-0.000387963
NLD,C25,13.11974984,24.95202247,162.3641391,2.558553613,10.54607838,7.443356623,14.0593477,42.99008424,4.295550438,7.671494637,348.0989905,15.37187397,29.71829733,1.119033103,4.866158986,135.2383989,124.4573252,7.135408638,1.879700198,8.245811062,1.83606439,10.61423165,9.868715367,49.19636019,6.863220298,12.7513285,3.108123726,4.080300993,2.158832955,10.75463344,0.415241112,1979.723312,15.20767812,32.14176213,7.373678725,8.855327067,34.27574761,2.202481708,0.989202938,27.93290068,22.85372419,11.85825939,98.09624031,151.933505
NLD,C26,45.90964852,110.9717459,832.3803374,52.30143373,54.78461369,32.17512404,329.199608,342.522329,8.560765067,97.10660994,1709.756099,251.7868356,516.6762835,13.79682369,53.99340315,925.9703281,1187.278843,76.51332111,34.47627658,43.58288438,26.65397658,31.07103108,89.26398794,884.909592,173.8638387,206.6066616,23.55913724,14.30751451,7.024341608,9.053331954,3.667516156,3033.188184,61.46841511,190.3674167,145.225866,49.98959736,178.6789382,6.565135253,10.40338988,608.7901691,122.2654442,197.5639303,364.459017,3505.075853
NLD,C27,17.82898527,31.94568382,172.2822153,3.476839798,9.937600232,7.137120365,39.72741279,129.4295937,1.021720131,33.57981801,373.6751288,22.70192395,45.92247152,5.970768903,9.1144319,76.48303819,124.4592471,8.219381017,3.663474536,7.604501145,4.234258831,4.332676719,13.76277022,50.1934727,23.13769394,16.36810543,2.065050713,4.416966044,2.535868598,2.916257518,1.255492206,529.0011593,14.83917765,34.75434172,22.7482395,6.643543151,24.4859626,1.800463892,2.963128835,53.20742258,9.949307968,10.92468289,108.3960195,199.7223691
NLD,C28,184.9193353,194.2429867,541.8232623,37.7437885,170.1131494,130.520662,173.5840529,843.5595603,7.7550467,114.1751943,1965.644836,143.3508674,296.1233601,8.571949328,66.09509111,526.5647399,904.0283452,53.32647709,17.62567193,90.94945965,41.59165484,100.3845984,64.69920308,395.8617521,71.74469877,331.9503295,15.13800455,37.6592621,8.439620998,159.5454205,2.724460662,1920.872845,171.9762161,252.3078959,82.31156582,129.0704537,353.0747016,43.5826911,9.672333143,271.3670193,211.4124139,162.899187,845.3403147,2177.43759
NLD,C29,7.01177488,94.42116932,227.6269777,42.04477711,3.23271579,3.756697103,72.69616985,60.28449452,0.869047769,105.788587,1111.802653,63.12945087,115.8299172,6.441702888,22.82325048,291.4445911,196.2681794,24.69559494,4.81821831,39.71356078,6.977326749,14.82750429,14.60930999,45.53254446,7.886378329,63.39440126,25.26858598,10.61851233,2.011339793,2.706023486,1.517600182,213.8998061,39.13715323,306.4542677,21.12611338,45.18717231,459.7203496,33.78708555,25.76802145,63.41985633,94.7556006,45.17265116,46.48118824,1057.877195
NLD,C30,8.741975566,26.93069777,162.7224423,2.118097215,6.477209448,41.85817739,47.01865914,12.18016797,0.362318198,7.944099392,228.6018224,40.09831832,48.07236306,3.908001853,14.13687041,81.00609077,515.2063776,14.12434948,10.03441643,2.242524141,2.59461055,526.6946478,21.23636485,88.05434968,2.036150489,7.275252717,1.520357908,25.37309942,8.837208478,8.237452943,0.251832326,2244.535958,32.17873507,20.73094747,22.29741619,3.103829259,57.27966362,3.585536459,1.197970652,26.63027759,9.052242114,8.551046108,57.78557688,988.7095054
NLD,C31_C32,45.73842615,70.69894965,193.0476688,6.168430135,26.43435191,21.9967846,85.41044753,107.9858274,3.806696234,43.99890941,1158.33614,51.40397125,289.0742631,2.859749022,22.29341742,362.5453681,450.5286824,40.67142923,5.284788697,15.9463383,4.215058854,46.226481,30.49634884,364.1347844,69.81335663,5.653074522,3.869730277,13.12532818,6.031284446,20.11301452,1.630708331,4043.128594,34.04524867,76.10876651,45.60369543,9.687353448,31.16252893,22.58663298,8.018050409,55.07235858,86.28027951,4.159376067,143.8803025,731.3228731
NLD,C33,2.482215157,11.13261033,24.75510517,0.755331472,27.50292286,16.40655541,5.073165464,12.65306149,0.215485135,3.293494843,47.70311287,33.94855319,9.531672176,0.287936234,1.714209563,57.69722822,27.28802824,1.738673726,0.640473055,3.364690998,0.642674287,9.93368908,2.061605647,12.19216981,2.239845957,3.373850316,0.572452481,1.037304999,0.35029512,1.187962969,0.592257972,408.016404,4.79681003,4.534645468,4.734955688,2.420809685,5.733891329,0.531060075,0.254319509,7.97834588,2.491302189,58.04293111,16.87069022,60.6108283
NLD,D35,10.24071356,7.304041135,101.3853233,1.370105708,4.413615969,2.612460385,26.22557505,14.29746816,0.635191832,5.781928478,110.5186984,7.321829949,17.01895633,0.781922278,9.528389558,36.95060072,47.47187019,5.547664469,1.061602193,4.586527845,0.892447629,1.920067691,4.148154419,29.73069004,5.471686601,3.841299931,2.086833835,1.065033377,0.787350612,1.859911843,0.288927084,6100.762204,5.226391502,10.55392094,4.788594238,2.845641337,13.01964713,1.382754862,0.838766952,17.15484379,4.54666229,3.116393304,17.62219204,181.5251403
NLD,E36,0.355173046,0.015906297,0.208843378,0.003700852,0.024652259,0.050447166,0.229106456,0.018589937,0.001497364,0.018529205,0.286126876,0.035351774,0.047281336,0.002160083,0.011113772,0.226816124,0.150872408,0.005797009,0.002508537,0.019494434,0.000947499,0.000707807,0.059695854,0.052744048,0.006482081,0.017316934,0.001256903,0.002478997,0.001138131,0.002905372,0.005452112,1222.945784,0.01049831,0.044004718,0.008495831,0.011732469,0.009802562,0.041724448,0.001476773,0.05086575,0.001473639,0.004839975,0.915464361,-50.65923323
NLD,E37-E39,0.326096362,0.345293973,2.79490306,0.082935105,0.212684419,0.162212969,0.492817617,1.162063779,0.066411105,0.225177026,20.92879137,0.324011554,1.166064971,0.026496453,0.275196675,2.987514653,8.970107721,0.718729208,0.063386212,1.447484911,0.065552056,0.139325659,0.306103729,1.75308689,0.562875122,0.161911303,0.59800912,0.064367975,0.041997333,0.085700196,0.031774878,566.9353998,0.250288813,0.588573243,0.278053583,0.176575188,0.635703438,1.277839999,0.073600495,0.733486634,0.249178403,0.137585651,1.284481521,10.14333643
NLD,F,277.8077469,2.595322947,56.182308,0.445409203,1.791905264,4.696646007,4.293420049,10.08327023,1.021864128,0.937178963,60.18779362,8.731895421,4.7374668,0.639464254,0.724246776,12.67100537,47.30293816,1.401888268,0.230623375,4.065318313,0.344779431,2.467045519,1.440171092,6.655040196,0.971505589,0.821735466,1.705564354,0.340298017,0.449632929,0.436597513,0.174894251,43899.09767,1.853559744,5.906643245,1.047102321,5.708878381,6.21228559,0.815612788,0.206342577,3.023850512,1.111089944,2.633041401,11.05847772,108.7362881
NLD,G45,6.063447446,9.168594504,46.02905151,2.16418937,4.709668791,4.215693547,10.99355318,21.48627463,0.919296308,6.559733985,149.89022,10.08529518,25.86102431,0.758767921,5.04229372,56.73388934,66.06551692,7.398768572,1.492951903,3.789429802,1.377257327,2.902013687,7.793784662,36.87200221,8.112700051,6.035428044,3.191067533,1.630497912,0.987692718,2.305085366,0.522968933,8695.116979,7.2184761,16.0944903,6.570269064,4.177751295,21.32269091,2.245233921,1.197520185,20.10309722,6.62693513,4.740798239,52.02864799,99.59914103
NLD,G46,172.9598511,225.8800866,1135.187868,51.5630443,121.0491111,94.19896717,296.1500237,704.6827847,24.0807989,155.9163468,3803.767487,254.992804,661.2268112,18.89401315,127.0725123,1378.251677,1695.149185,193.3684595,37.3594425,84.74044098,39.26062031,77.91641591,173.3178694,961.7445911,215.1724738,155.6003976,77.62131383,44.26787467,25.17170708,62.24997992,11.27158293,19598.46133,188.8462138,384.1706896,165.2882967,105.4393705,508.1797363,56.51563791,27.89081188,512.7279026,168.7118112,130.9870412,621.2059394,2912.429492
NLD,G47,7.147037415,10.33723551,51.0318581,2.233802764,5.448923953,4.538751656,13.52582956,25.86085728,1.084493583,6.812831277,168.7257502,10.92888266,29.4824255,0.855532815,5.681651012,63.16308044,78.08763904,8.737484956,1.677591088,3.947367859,1.571065933,3.153290484,8.92068564,42.86055086,8.959176326,6.242786845,3.464484226,1.908290058,1.143765479,2.567217202,0.54088909,42568.77409,7.971138255,17.56827871,7.514255886,4.58494019,25.64233882,2.459576135,1.246789979,22.64767281,7.288291444,4.984691834,45.03748411,146.8816387
NLD,H49,31.9545365,69.25785176,450.1638071,11.29503048,25.4714561,26.14933052,114.773823,104.2939999,5.365296207,36.52496583,1020.417888,65.81495597,150.8970181,5.461892662,38.85052617,462.9315108,452.1046008,42.99370267,8.663942504,22.0241994,10.06128966,23.96291599,66.11083179,229.996739,47.3629981,35.64107512,16.98707701,9.552262302,6.352649969,12.456398,2.260865067,4635.103232,38.77358253,106.2610669,37.81591205,22.52983051,118.0577213,12.05633071,6.167408502,193.4354083,41.97985064,26.38934469,138.7224035,2136.004248
NLD,H50,2.82261261,5.83961736,26.41247066,1.182239886,2.032908044,6.65074818,6.627575756,21.0070687,0.576970458,3.166426053,176.3209069,9.736389678,12.07373097,2.314485635,24.79039831,48.78496995,188.947439,4.345705171,0.715479279,1.892597868,1.716053794,16.81325433,17.11513891,20.01602658,12.20234785,2.935832435,1.490368102,0.793536175,0.486057973,1.081370507,0.708696884,55.41994242,4.713367025,7.38946516,3.569805581,4.373197008,10.68198511,1.022812318,0.542157911,16.06698544,23.00689269,2.231908935,9.314220237,3267.037336
NLD,H51,0.645641395,17.36664926,127.6087088,4.659124518,14.31201964,37.69878606,46.33621799,35.71195697,14.16704447,4.63025057,118.041826,4.50754048,7.755851183,1.096700811,74.42140752,199.6716431,440.4434319,3.978451491,0.473184607,9.006648702,29.18272046,16.55902759,309.7501797,143.0110001,22.41216777,16.06848033,0.438482454,0.950816719,0.952831915,30.96119817,3.283370041,1048.340559,28.55216129,13.2966973,10.94081032,3.981971425,3.749227242,0.840050428,0.760631952,90.56842522,4.35385633,14.77066586,368.2708909,349.3238698
NLD,H52,9.409867351,30.14274743,455.7813954,2.570324552,14.64169843,7.922373573,28.62238067,25.83165095,1.420211001,12.92103455,613.9629122,25.65584437,43.09206444,1.147866934,19.22890977,213.2884801,158.4599001,19.34290495,2.173615934,8.263389241,7.914959362,7.218859769,17.01641283,104.7167206,12.1858279,19.62290278,3.646141386,2.341014583,1.301667441,3.596227481,0.583972802,3543.270577,21.75905958,27.68452276,14.3712639,5.018039829,27.29796063,3.94429857,1.474768131,214.2157071,10.97118251,8.342390784,34.83059333,890.3567707
NLD,H53,1.352382656,2.430005036,11.7508069,0.362807639,0.822352652,0.537020678,8.305013489,17.05384668,0.318700879,0.262035502,12.72521562,1.036126228,2.458803737,0.213799425,2.048716933,29.35541786,213.6649971,0.291410212,0.048152582,0.467404913,0.300513819,0.100705339,43.03030508,3.626295711,0.282639901,0.384915532,0.261947548,0.093013972,0.084336064,0.102663476,0.145286809,312.2607171,1.339783163,1.585354999,0.439597587,0.390808076,0.53268812,0.245096289,0.089989596,0.79411286,0.208236123,1.215761226,4.28027329,356.8154828
NLD,I,1.187255889,0.293520034,2.440946441,0.045044407,1.139233179,0.584893051,2.33816828,7.201924334,0.023030852,0.167986456,3.45841634,0.282676578,1.707047388,0.014965963,0.161877847,3.293901045,5.629042953,0.221796378,0.045121178,0.215620479,0.217216859,0.195970944,1.046615,1.159929945,0.268635037,0.139118308,0.057864555,0.081730284,0.017655248,0.057003475,0.056760662,22038.1492,0.573934951,0.695341284,0.196545768,0.134389515,0.212790757,0.028042078,0.029266652,0.475866887,0.076682087,0.110765927,11.9378452,14.231109
NLD,J58,1.92438791,1.767735847,9.290664198,0.258797295,0.764036317,0.4128852,2.765662077,4.488283496,0.077909183,1.232596036,13.07877288,0.893155516,2.55905773,0.126571541,0.405876411,9.043483037,7.084292562,2.297306185,0.218744969,0.648681991,0.21719989,0.179407168,9.786373332,4.008768615,0.519686677,0.588644055,0.196292284,16.33694368,0.084286393,0.169166394,0.062133179,1436.617419,2.210248422,2.117727108,0.600066738,0.812567928,1.150977771,0.330241586,0.094581893,1.973722023,0.387522729,1.040700828,6.613186844,308.2348329
NLD,J59_J60,9.217207222,2.710211872,49.95380382,0.596193875,55.31118603,0.426483922,0.808893051,2.5712243,0.10601195,2.223742876,34.3592842,0.685040059,22.84302431,0.097522603,1.013371338,16.59190814,7.375305258,3.183837138,0.394129466,1.17223204,0.319299345,0.078505479,2.928976903,5.481134865,1.591657404,0.449675636,0.16475529,3.678395004,0.082665437,1.713651147,0.273767321,1565.671086,0.42362906,2.466941214,1.323721364,3.210838141,0.211539796,0.884995241,0.155884924,1.527788347,0.072224976,2.825356599,21.78114617,81.41041125
NLD,J61,7.465728434,3.550030668,31.8799859,1.329590922,2.24377475,1.138837505,9.723298688,40.28066086,1.654128587,1.242295647,25.9427833,5.489677878,9.772267268,0.649198566,2.349015366,21.50261113,360.9740864,0.922775177,0.19023887,0.902520812,3.764210824,1.476364006,44.12074835,15.46746868,1.138503782,2.932359005,0.616255797,0.946856149,0.272422119,1.008574732,0.669334002,8835.036827,2.258264983,6.928388486,2.341297293,3.455448149,23.1064799,0.501541167,1.029126427,6.049288695,3.176203432,13.31807581,6.08398338,138.8790098
NLD,J62_J63,15.12260125,5.84632626,35.92871088,3.152138305,6.691157225,20.40921156,127.5422085,19.72454896,0.549936506,14.03353547,194.579877,14.91745177,28.93531074,1.4506156,3.01516049,82.87250139,66.53961761,7.458093326,1.560753239,7.966989814,0.965074552,1.44767928,14.68627881,31.00177595,7.467961327,4.815192313,1.446317304,12.70558353,0.683146369,1.251970921,2.770761868,8749.059219,5.411439996,33.30476793,3.709081768,4.812309948,8.747476031,1.720366491,1.000049393,28.74375717,2.872285542,5.31757331,142.1322361,2335.458816
NLD,K64,6.832761989,4.057862096,62.61048407,0.215059568,5.364104539,33.67354237,22.71419251,14.88526822,1.402934204,2.194982803,90.30248753,11.00970945,51.006304,0.193427001,4.286195942,79.39747104,60.54027902,2.061640049,0.321652135,2.863388998,0.466870216,0.199835526,69.1727086,8.90001985,7.687031053,4.923407956,0.276413547,2.416156362,0.24968923,0.534104867,18.78877183,1817.968407,2.615876445,13.6530202,3.090921481,1.171025051,2.094716252,1.242414294,0.36072695,5.810339071,0.459031781,0.485543634,89.01965511,1587.553819
NLD,K65,1.640979453,2.203243246,19.14546069,0.106874299,2.543295743,4.571732256,14.93136194,1.000163652,0.550423276,1.429434088,11.3706788,1.821477878,4.21506604,0.065348244,0.57231259,20.08328953,7.949086807,4.937237462,0.242983964,2.684449308,0.418367853,0.089493979,12.38400727,5.999472883,0.262089204,0.418354202,0.136982472,8.488839892,0.098378993,0.646373829,0.862262801,14470.45683,1.056517566,2.28687017,1.278269354,0.372365976,0.375583316,0.113005182,0.120162983,2.149061137,0.286747907,0.261528626,243.5185908,84.86054759
NLD,K66,0.493543672,0.12298798,24.31371159,0.009958822,0.028116267,0.036868302,0.407238032,0.068502058,0.122778026,0.300960172,0.820329582,0.495768234,0.937382415,0.014592127,0.040238491,0.336082097,2.990781761,0.026246466,0.005539155,0.037233533,0.00340825,0.008561985,2.263993576,3.373262241,0.030082123,0.270305148,0.009162916,0.00761439,0.003250718,0.006557409,0.240632013,188.2547581,0.050091446,0.154902681,0.207344652,0.016823956,0.071165941,0.029335239,0.003986017,0.333157455,0.018343836,0.017358857,0.237080885,99.56838035
NLD,L68,10.95171187,0.762256007,6.588627289,0.195346754,1.543360558,0.799371317,3.178340962,17.30800704,0.10699996,0.558478149,13.15999225,1.090892649,3.204357447,0.084075922,0.417318259,6.39818114,9.155657196,0.68191395,0.130810582,0.323232914,0.596313346,0.24752937,0.95906187,4.106793187,0.693619733,0.561833385,0.279498241,0.19507031,0.09064964,0.196956352,0.081597207,64671.73307,1.554346551,2.134291622,0.597267738,0.568529457,1.705973754,0.177028405,0.105492165,1.737805222,0.515957377,0.482923532,6.861169349,37.36413219
NLD,M69_M70,154.953765,5.315159466,46.3680155,2.151186577,33.03727163,30.33605129,147.1656774,1172.214357,0.305312216,3.558201588,176.4054751,8.119898976,84.16172516,0.549690002,2.232693802,169.2483576,67.87090482,7.554773236,1.19931489,11.3697812,32.69796561,2.170171256,21.68559454,61.82889187,2.597015836,3.253337091,5.184969909,0.842976964,0.428303955,1.078395083,2.205768606,2333.044521,73.92145758,59.12283262,6.837101128,7.403369528,5.907738642,2.074176585,1.41618192,10.38100708,2.018287172,4.479686869,388.5814852,1237.180544
NLD,M71,13.28124692,3.900705053,24.00752278,0.788243189,2.804601342,2.331119464,11.4128894,22.17014276,0.401224956,2.282261436,58.56047421,4.068241647,9.03405929,0.260899055,1.940295598,23.72538465,26.44136807,2.047238218,0.497133575,1.598616766,0.885578798,1.454002162,3.339816139,24.64578421,2.38442659,4.523078004,0.797812527,0.698347435,0.321337005,1.761468083,0.162859628,8316.001797,3.726371395,6.251102801,2.122952432,2.127178958,7.068056307,0.70672639,0.309527185,8.141076968,3.299580292,2.238350592,24.39101435,83.2860394
NLD,M72,3.24785144,2.401100518,43.88406566,0.351424847,3.994533425,1.705729339,53.5028484,29.52700361,0.042221142,1.082659816,60.34939491,4.663260009,4.715127807,0.044522241,4.299314309,36.79210533,27.75886932,0.520805495,0.159659497,0.395589252,0.958748769,0.130514901,9.470726612,8.339578625,0.53355228,7.74343814,0.204668009,0.391758004,0.070314388,0.213407655,0.07802678,4002.640076,3.428986306,2.069954456,0.52611965,0.672486082,1.776348716,0.10824363,0.127920762,10.87689346,0.590789374,0.250463553,41.24907289,32.58594669
NLD,M73,5.416387353,0.437466589,2.889635405,0.205753155,1.151777983,1.031154292,5.601476762,39.52615981,0.025323793,0.319292255,6.013838548,0.434988826,3.269688396,0.040342565,0.151467945,6.912511692,3.300614499,0.577127884,0.07604661,0.221186795,1.117507618,0.093495872,1.982215953,2.739802972,0.206545509,0.264362449,0.125695561,2.244489084,0.032488724,0.054805285,0.086314679,277.4080789,2.768523948,2.337504765,0.321654466,0.383383859,0.450040584,0.082933065,0.065458055,0.71022427,0.14372967,0.302625017,61.97898093,66.69827771
NLD,M74_M75,1.87194438,0.994824355,6.421500026,0.170982382,1.145383795,2.161089942,2.922981032,9.720140029,0.066247957,0.675189448,13.90043066,1.087766435,3.038848482,0.062016809,0.468785677,9.414661952,18.46944076,0.636420669,0.236896801,0.953853577,0.337589032,0.178128714,6.188783733,4.880377397,1.682828274,1.428190904,0.286854714,0.430380942,0.082047576,2.165310962,0.174854539,1093.689598,2.104071238,2.545423254,0.969911641,0.37835011,1.271641646,0.192991632,0.127622057,2.057346497,0.689683443,0.445224266,44.00168081,25.49445444
NLD,N,30.05558615,31.96696852,222.730383,1.93618757,44.1820506,72.44890741,30.06401136,43.29193301,1.516185878,14.39254932,164.8807364,28.1018764,71.8775704,0.97228119,13.22734435,347.4056579,149.5148362,6.339172411,4.28665307,35.31837693,4.100266039,2.256964602,128.9235208,74.45611135,6.374810885,8.4829559,3.025206588,1.733724483,1.574484902,8.667741162,7.370308243,7637.098848,21.45477149,32.07528063,22.12992323,5.96506227,11.32524058,1.793844359,2.178174957,41.06744537,4.562738028,5.526869498,2157.815341,457.9080643
NLD,O84,9.462981099,1.997395457,30.55560956,0.460267432,5.43210381,2.444831548,7.988586916,23.19852559,0.38006469,1.662712553,63.86547859,2.239190353,5.869759703,0.128432627,1.524107275,17.92751449,17.85779795,1.81836933,0.440652574,2.502387782,22.75671252,0.49969313,2.392546544,7.189840516,1.396777743,1.372169502,1.839675313,0.384080716,0.170445651,0.42890666,0.473261667,79733.39834,2.240140515,3.320025406,1.143370951,0.97859597,1.460130095,4.952995894,0.365035828,12.6254101,25.70023782,0.644357126,26.70689284,332.8160342
NLD,P85,7.265260936,2.438600396,46.83065891,0.362288005,5.55439389,3.087901232,60.43337393,60.59300702,0.02862961,1.065865423,61.34988919,4.798147029,6.737595072,0.041409123,4.450208951,41.72290858,30.4346448,0.515171094,0.157608109,0.470608018,2.58024597,0.511855682,10.63173052,8.771519287,0.365566304,7.967946152,0.194378755,0.822850506,0.050475687,0.065670397,0.148887509,45377.81216,5.224322905,3.242755053,0.504956144,0.774937793,1.264625652,0.073349835,0.138799855,11.2081537,1.19352973,0.224592821,56.35048042,71.2859567
NLD,Q,0.304080576,1.481801685,30.64060028,0.168742133,1.915018516,0.912445886,26.62319563,3.083118251,0.010643945,0.761040774,39.88177046,2.581040707,1.842853943,0.027682374,2.299426769,19.92375393,14.34103147,0.439562145,0.072403631,0.332813935,0.14487809,0.120749055,4.326985081,4.647217757,0.227305713,3.992007282,0.034038823,0.180577604,0.022511904,0.045321142,0.060078853,102729.0493,1.247502902,0.891256167,0.307840789,0.264715728,0.655922761,0.069090265,0.04852446,10.11410574,0.075115871,0.129277359,19.02092392,64.28163486
NLD,R_S,3.927767813,2.30618595,22.32005238,0.143309791,25.1771594,2.387472573,31.27433657,4.862873723,0.180190003,1.043219354,19.98213513,0.763824918,23.98461307,0.05180231,1.334765581,7.25608628,145.3304614,2.206257834,0.217554988,0.538289566,0.140514329,6.197507983,12.75770124,5.764360182,3.839567909,0.198422303,0.491919114,2.069093897,0.040605122,0.091593901,0.207552065,26057.56028,0.517036475,3.322021239,0.526245864,1.011481052,0.408141698,0.138079585,0.10169007,1.20992539,0.311561229,1.027017912,30.83780919,177.9065611
NLD,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLD,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,A01,0.00737206,0.054480452,0.194807647,0.000132914,0.045106754,0.009259301,0.020197342,0.500340964,0.000416741,0.032580585,1.970002662,0.330275854,0.091360986,0.151863245,0.094850333,0.090556721,0.29668432,0.034147248,0.00063016,0.002123981,0.000457872,0.010195814,0.21220206,0.169438957,0.009938026,0.01178071,0.027862484,0.000335064,0.00133327,0.003338934,2.09657E-05,0.183359001,579.0522816,0.079838131,0.007135788,0.000427548,1.052280041,0.002713442,0.000820017,2.601913051,0.180277775,0.01486557,0.23634795,2.139328936
